Id,Province_State,Country_Region,Date,ConfirmedCases,Fatalities,DepartureFlight,ElderlyPopulation ,HospitalBeds
28329,Guam,US,2020/3/18,5,0,1946,15.2,
28330,Guam,US,2020/3/19,12,0,1938,15.2,
28331,Guam,US,2020/3/20,14,0,1854,15.2,
28332,Guam,US,2020/3/21,15,0,1897,15.2,
28333,Guam,US,2020/3/22,27,1,1518,15.2,
28334,Guam,US,2020/3/23,29,1,1210,15.2,
28335,Guam,US,2020/3/24,32,1,1032,15.2,
28336,Guam,US,2020/3/25,37,1,880,15.2,
28337,Guam,US,2020/3/26,45,1,792,15.2,
28338,Guam,US,2020/3/27,51,1,735,15.2,
28339,Guam,US,2020/3/28,55,1,669,15.2,
28340,Guam,US,2020/3/29,56,1,572,15.2,
28341,Guam,US,2020/3/30,58,1,558,15.2,
28342,Guam,US,2020/3/31,69,2,578,15.2,
28343,Guam,US,2020/4/1,77,3,540,15.2,
28344,Guam,US,2020/4/2,82,3,558,15.2,
28345,Guam,US,2020/4/3,84,4,540,15.2,
28346,Guam,US,2020/4/4,93,4,467,15.2,
28347,Guam,US,2020/4/5,112,4,466,15.2,
28348,Guam,US,2020/4/6,113,4,482,15.2,
28349,Guam,US,2020/4/7,121,4,472,15.2,
28350,Guam,US,2020/4/8,121,4,468,15.2,
28351,Guam,US,2020/4/9,128,4,458,15.2,
28352,Guam,US,2020/4/10,130,4,416,15.2,
28353,Guam,US,2020/4/11,133,5,0,15.2,
28354,Guam,US,2020/4/12,133,5,0,15.2,
28355,Guam,US,2020/4/13,133,5,426,15.2,
28387,Hawaii,US,2020/1/22,0,0,2213,22.9,19
28388,Hawaii,US,2020/1/23,0,0,2379,22.9,19
28389,Hawaii,US,2020/1/24,0,0,2463,22.9,19
28390,Hawaii,US,2020/1/25,0,0,2538,22.9,19
28391,Hawaii,US,2020/1/26,0,0,2362,22.9,19
28392,Hawaii,US,2020/1/27,0,0,2404,22.9,19
28393,Hawaii,US,2020/1/28,0,0,2213,22.9,19
28394,Hawaii,US,2020/1/29,0,0,2226,22.9,19
28395,Hawaii,US,2020/1/30,0,0,2353,22.9,19
28396,Hawaii,US,2020/1/31,0,0,0,22.9,19
28397,Hawaii,US,2020/2/1,0,0,2540,22.9,19
28398,Hawaii,US,2020/2/2,0,0,2313,22.9,19
28399,Hawaii,US,2020/2/3,0,0,2371,22.9,19
28400,Hawaii,US,2020/2/4,0,0,2247,22.9,19
28401,Hawaii,US,2020/2/5,0,0,2149,22.9,19
28402,Hawaii,US,2020/2/6,0,0,2267,22.9,19
28403,Hawaii,US,2020/2/7,0,0,2277,22.9,19
28404,Hawaii,US,2020/2/8,0,0,2513,22.9,19
28405,Hawaii,US,2020/2/9,0,0,2287,22.9,19
28406,Hawaii,US,2020/2/10,0,0,2287,22.9,19
28407,Hawaii,US,2020/2/11,0,0,2162,22.9,19
28408,Hawaii,US,2020/2/12,0,0,2164,22.9,19
28409,Hawaii,US,2020/2/13,0,0,2317,22.9,19
28410,Hawaii,US,2020/2/14,0,0,2467,22.9,19
28411,Hawaii,US,2020/2/15,0,0,2614,22.9,19
28412,Hawaii,US,2020/2/16,0,0,2391,22.9,19
28413,Hawaii,US,2020/2/17,0,0,2404,22.9,19
28414,Hawaii,US,2020/2/18,0,0,2319,22.9,19
28415,Hawaii,US,2020/2/19,0,0,2262,22.9,19
28416,Hawaii,US,2020/2/20,0,0,0,22.9,19
28417,Hawaii,US,2020/2/21,0,0,2446,22.9,19
28418,Hawaii,US,2020/2/22,0,0,2592,22.9,19
28419,Hawaii,US,2020/2/23,0,0,2479,22.9,19
28420,Hawaii,US,2020/2/24,0,0,2391,22.9,19
28421,Hawaii,US,2020/2/25,0,0,2319,22.9,19
28422,Hawaii,US,2020/2/26,0,0,2246,22.9,19
28423,Hawaii,US,2020/2/27,0,0,2337,22.9,19
28424,Hawaii,US,2020/2/28,0,0,2418,22.9,19
28425,Hawaii,US,2020/2/29,0,0,2639,22.9,19
28426,Hawaii,US,2020/3/1,0,0,2433,22.9,19
28427,Hawaii,US,2020/3/2,0,0,2402,22.9,19
28428,Hawaii,US,2020/3/3,0,0,2333,22.9,19
28429,Hawaii,US,2020/3/4,0,0,2270,22.9,19
28430,Hawaii,US,2020/3/5,0,0,2433,22.9,19
28431,Hawaii,US,2020/3/6,0,0,2481,22.9,19
28432,Hawaii,US,2020/3/7,0,0,2683,22.9,19
28433,Hawaii,US,2020/3/8,0,0,2514,22.9,19
28434,Hawaii,US,2020/3/9,0,0,2417,22.9,19
28435,Hawaii,US,2020/3/10,2,0,2329,22.9,19
28436,Hawaii,US,2020/3/11,2,0,2298,22.9,19
28437,Hawaii,US,2020/3/12,2,0,2413,22.9,19
28438,Hawaii,US,2020/3/13,2,0,2506,22.9,19
28439,Hawaii,US,2020/3/14,4,0,2738,22.9,19
28440,Hawaii,US,2020/3/15,6,0,2384,22.9,19
28441,Hawaii,US,2020/3/16,7,0,2301,22.9,19
28442,Hawaii,US,2020/3/17,10,0,2098,22.9,19
28443,Hawaii,US,2020/3/18,14,0,1946,22.9,19
28444,Hawaii,US,2020/3/19,16,0,1938,22.9,19
28445,Hawaii,US,2020/3/20,26,0,1854,22.9,19
28446,Hawaii,US,2020/3/21,37,0,1897,22.9,19
28447,Hawaii,US,2020/3/22,53,0,1518,22.9,19
28448,Hawaii,US,2020/3/23,56,0,1210,22.9,19
28449,Hawaii,US,2020/3/24,90,1,1032,22.9,19
28450,Hawaii,US,2020/3/25,91,0,880,22.9,19
28451,Hawaii,US,2020/3/26,95,0,792,22.9,19
28452,Hawaii,US,2020/3/27,106,0,735,22.9,19
28453,Hawaii,US,2020/3/28,149,0,669,22.9,19
28454,Hawaii,US,2020/3/29,149,0,572,22.9,19
28455,Hawaii,US,2020/3/30,175,0,558,22.9,19
28456,Hawaii,US,2020/3/31,204,0,578,22.9,19
28457,Hawaii,US,2020/4/1,224,1,540,22.9,19
28458,Hawaii,US,2020/4/2,256,1,558,22.9,19
28459,Hawaii,US,2020/4/3,319,3,540,22.9,19
28460,Hawaii,US,2020/4/4,351,3,467,22.9,19
28461,Hawaii,US,2020/4/5,371,4,466,22.9,19
28462,Hawaii,US,2020/4/6,387,5,482,22.9,19
28463,Hawaii,US,2020/4/7,410,5,472,22.9,19
28464,Hawaii,US,2020/4/8,410,5,468,22.9,19
28465,Hawaii,US,2020/4/9,442,6,458,22.9,19
28466,Hawaii,US,2020/4/10,442,6,416,22.9,19
28467,Hawaii,US,2020/4/11,465,8,0,22.9,19
28468,Hawaii,US,2020/4/12,499,9,0,22.9,19
28469,Hawaii,US,2020/4/13,504,9,426,22.9,19
28501,Idaho,US,2020/1/22,0,0,2213,22.9,19
28502,Idaho,US,2020/1/23,0,0,2379,22.9,19
28503,Idaho,US,2020/1/24,0,0,2463,22.9,19
28504,Idaho,US,2020/1/25,0,0,2538,22.9,19
28505,Idaho,US,2020/1/26,0,0,2362,22.9,19
28506,Idaho,US,2020/1/27,0,0,2404,22.9,19
28507,Idaho,US,2020/1/28,0,0,2213,22.9,19
28508,Idaho,US,2020/1/29,0,0,2226,22.9,19
28509,Idaho,US,2020/1/30,0,0,2353,22.9,19
28510,Idaho,US,2020/1/31,0,0,0,22.9,19
28511,Idaho,US,2020/2/1,0,0,2540,22.9,19
28512,Idaho,US,2020/2/2,0,0,2313,22.9,19
28513,Idaho,US,2020/2/3,0,0,2371,22.9,19
28514,Idaho,US,2020/2/4,0,0,2247,22.9,19
28515,Idaho,US,2020/2/5,0,0,2149,22.9,19
28516,Idaho,US,2020/2/6,0,0,2267,22.9,19
28517,Idaho,US,2020/2/7,0,0,2277,22.9,19
28518,Idaho,US,2020/2/8,0,0,2513,22.9,19
28519,Idaho,US,2020/2/9,0,0,2287,22.9,19
28520,Idaho,US,2020/2/10,0,0,2287,22.9,19
28521,Idaho,US,2020/2/11,0,0,2162,22.9,19
28522,Idaho,US,2020/2/12,0,0,2164,22.9,19
28523,Idaho,US,2020/2/13,0,0,2317,22.9,19
28524,Idaho,US,2020/2/14,0,0,2467,22.9,19
28525,Idaho,US,2020/2/15,0,0,2614,22.9,19
28526,Idaho,US,2020/2/16,0,0,2391,22.9,19
28527,Idaho,US,2020/2/17,0,0,2404,22.9,19
28528,Idaho,US,2020/2/18,0,0,2319,22.9,19
28529,Idaho,US,2020/2/19,0,0,2262,22.9,19
28530,Idaho,US,2020/2/20,0,0,0,22.9,19
28531,Idaho,US,2020/2/21,0,0,2446,22.9,19
28532,Idaho,US,2020/2/22,0,0,2592,22.9,19
28533,Idaho,US,2020/2/23,0,0,2479,22.9,19
28534,Idaho,US,2020/2/24,0,0,2391,22.9,19
28535,Idaho,US,2020/2/25,0,0,2319,22.9,19
28536,Idaho,US,2020/2/26,0,0,2246,22.9,19
28537,Idaho,US,2020/2/27,0,0,2337,22.9,19
28538,Idaho,US,2020/2/28,0,0,2418,22.9,19
28539,Idaho,US,2020/2/29,0,0,2639,22.9,19
28540,Idaho,US,2020/3/1,0,0,2433,22.9,19
28541,Idaho,US,2020/3/2,0,0,2402,22.9,19
28542,Idaho,US,2020/3/3,0,0,2333,22.9,19
28543,Idaho,US,2020/3/4,0,0,2270,22.9,19
28544,Idaho,US,2020/3/5,0,0,2433,22.9,19
28545,Idaho,US,2020/3/6,0,0,2481,22.9,19
28546,Idaho,US,2020/3/7,0,0,2683,22.9,19
28547,Idaho,US,2020/3/8,0,0,2514,22.9,19
28548,Idaho,US,2020/3/9,0,0,2417,22.9,19
28549,Idaho,US,2020/3/10,0,0,2329,22.9,19
28550,Idaho,US,2020/3/11,0,0,2298,22.9,19
28551,Idaho,US,2020/3/12,0,0,2413,22.9,19
28552,Idaho,US,2020/3/13,1,0,2506,22.9,19
28553,Idaho,US,2020/3/14,2,0,2738,22.9,19
28554,Idaho,US,2020/3/15,5,0,2384,22.9,19
28555,Idaho,US,2020/3/16,5,0,2301,22.9,19
28556,Idaho,US,2020/3/17,8,0,2098,22.9,19
28557,Idaho,US,2020/3/18,9,0,1946,22.9,19
28558,Idaho,US,2020/3/19,11,0,1938,22.9,19
28559,Idaho,US,2020/3/20,23,0,1854,22.9,19
28560,Idaho,US,2020/3/21,36,0,1897,22.9,19
28561,Idaho,US,2020/3/22,42,0,1518,22.9,19
28562,Idaho,US,2020/3/23,68,0,1210,22.9,19
28563,Idaho,US,2020/3/24,81,0,1032,22.9,19
28564,Idaho,US,2020/3/25,91,0,880,22.9,19
28565,Idaho,US,2020/3/26,146,3,792,22.9,19
28566,Idaho,US,2020/3/27,205,3,735,22.9,19
28567,Idaho,US,2020/3/28,234,4,669,22.9,19
28568,Idaho,US,2020/3/29,281,5,572,22.9,19
28569,Idaho,US,2020/3/30,340,6,558,22.9,19
28570,Idaho,US,2020/3/31,515,8,578,22.9,19
28571,Idaho,US,2020/4/1,566,9,540,22.9,19
28572,Idaho,US,2020/4/2,776,9,558,22.9,19
28573,Idaho,US,2020/4/3,891,9,540,22.9,19
28574,Idaho,US,2020/4/4,1022,10,467,22.9,19
28575,Idaho,US,2020/4/5,1078,10,466,22.9,19
28576,Idaho,US,2020/4/6,1101,10,482,22.9,19
28577,Idaho,US,2020/4/7,1170,13,472,22.9,19
28578,Idaho,US,2020/4/8,1210,15,468,22.9,19
28579,Idaho,US,2020/4/9,1232,18,458,22.9,19
28580,Idaho,US,2020/4/10,1354,24,416,22.9,19
28581,Idaho,US,2020/4/11,1396,25,0,22.9,19
28582,Idaho,US,2020/4/12,1407,27,0,22.9,19
28583,Idaho,US,2020/4/13,1426,27,426,22.9,19
28615,Illinois,US,2020/1/22,0,0,2213,22.9,25
28616,Illinois,US,2020/1/23,0,0,2379,22.9,25
28617,Illinois,US,2020/1/24,0,0,2463,22.9,25
28618,Illinois,US,2020/1/25,0,0,2538,22.9,25
28619,Illinois,US,2020/1/26,0,0,2362,22.9,25
28620,Illinois,US,2020/1/27,0,0,2404,22.9,25
28621,Illinois,US,2020/1/28,0,0,2213,22.9,25
28622,Illinois,US,2020/1/29,0,0,2226,22.9,25
28623,Illinois,US,2020/1/30,0,0,2353,22.9,25
28624,Illinois,US,2020/1/31,0,0,0,22.9,25
28625,Illinois,US,2020/2/1,0,0,2540,22.9,25
28626,Illinois,US,2020/2/2,0,0,2313,22.9,25
28627,Illinois,US,2020/2/3,0,0,2371,22.9,25
28628,Illinois,US,2020/2/4,0,0,2247,22.9,25
28629,Illinois,US,2020/2/5,0,0,2149,22.9,25
28630,Illinois,US,2020/2/6,0,0,2267,22.9,25
28631,Illinois,US,2020/2/7,0,0,2277,22.9,25
28632,Illinois,US,2020/2/8,0,0,2513,22.9,25
28633,Illinois,US,2020/2/9,0,0,2287,22.9,25
28634,Illinois,US,2020/2/10,0,0,2287,22.9,25
28635,Illinois,US,2020/2/11,0,0,2162,22.9,25
28636,Illinois,US,2020/2/12,0,0,2164,22.9,25
28637,Illinois,US,2020/2/13,0,0,2317,22.9,25
28638,Illinois,US,2020/2/14,0,0,2467,22.9,25
28639,Illinois,US,2020/2/15,0,0,2614,22.9,25
28640,Illinois,US,2020/2/16,0,0,2391,22.9,25
28641,Illinois,US,2020/2/17,0,0,2404,22.9,25
28642,Illinois,US,2020/2/18,0,0,2319,22.9,25
28643,Illinois,US,2020/2/19,0,0,2262,22.9,25
28644,Illinois,US,2020/2/20,0,0,0,22.9,25
28645,Illinois,US,2020/2/21,0,0,2446,22.9,25
28646,Illinois,US,2020/2/22,0,0,2592,22.9,25
28647,Illinois,US,2020/2/23,0,0,2479,22.9,25
28648,Illinois,US,2020/2/24,0,0,2391,22.9,25
28649,Illinois,US,2020/2/25,0,0,2319,22.9,25
28650,Illinois,US,2020/2/26,0,0,2246,22.9,25
28651,Illinois,US,2020/2/27,0,0,2337,22.9,25
28652,Illinois,US,2020/2/28,0,0,2418,22.9,25
28653,Illinois,US,2020/2/29,0,0,2639,22.9,25
28654,Illinois,US,2020/3/1,0,0,2433,22.9,25
28655,Illinois,US,2020/3/2,0,0,2402,22.9,25
28656,Illinois,US,2020/3/3,0,0,2333,22.9,25
28657,Illinois,US,2020/3/4,0,0,2270,22.9,25
28658,Illinois,US,2020/3/5,0,0,2433,22.9,25
28659,Illinois,US,2020/3/6,0,0,2481,22.9,25
28660,Illinois,US,2020/3/7,0,0,2683,22.9,25
28661,Illinois,US,2020/3/8,0,0,2514,22.9,25
28662,Illinois,US,2020/3/9,0,0,2417,22.9,25
28663,Illinois,US,2020/3/10,12,0,2329,22.9,25
28664,Illinois,US,2020/3/11,25,0,2298,22.9,25
28665,Illinois,US,2020/3/12,32,0,2413,22.9,25
28666,Illinois,US,2020/3/13,46,0,2506,22.9,25
28667,Illinois,US,2020/3/14,64,0,2738,22.9,25
28668,Illinois,US,2020/3/15,93,0,2384,22.9,25
28669,Illinois,US,2020/3/16,105,0,2301,22.9,25
28670,Illinois,US,2020/3/17,161,1,2098,22.9,25
28671,Illinois,US,2020/3/18,162,1,1946,22.9,25
28672,Illinois,US,2020/3/19,422,4,1938,22.9,25
28673,Illinois,US,2020/3/20,585,5,1854,22.9,25
28674,Illinois,US,2020/3/21,753,6,1897,22.9,25
28675,Illinois,US,2020/3/22,1049,9,1518,22.9,25
28676,Illinois,US,2020/3/23,1285,12,1210,22.9,25
28677,Illinois,US,2020/3/24,1537,16,1032,22.9,25
28678,Illinois,US,2020/3/25,1865,19,880,22.9,25
28679,Illinois,US,2020/3/26,2538,26,792,22.9,25
28680,Illinois,US,2020/3/27,3024,34,735,22.9,25
28681,Illinois,US,2020/3/28,3491,47,669,22.9,25
28682,Illinois,US,2020/3/29,4596,66,572,22.9,25
28683,Illinois,US,2020/3/30,5056,73,558,22.9,25
28684,Illinois,US,2020/3/31,5994,99,578,22.9,25
28685,Illinois,US,2020/4/1,6980,141,540,22.9,25
28686,Illinois,US,2020/4/2,7695,163,558,22.9,25
28687,Illinois,US,2020/4/3,8904,210,540,22.9,25
28688,Illinois,US,2020/4/4,10357,244,467,22.9,25
28689,Illinois,US,2020/4/5,11259,274,466,22.9,25
28690,Illinois,US,2020/4/6,12262,307,482,22.9,25
28691,Illinois,US,2020/4/7,12271,308,472,22.9,25
28692,Illinois,US,2020/4/8,15078,462,468,22.9,25
28693,Illinois,US,2020/4/9,15079,462,458,22.9,25
28694,Illinois,US,2020/4/10,17887,597,416,22.9,25
28695,Illinois,US,2020/4/11,19180,677,0,22.9,25
28696,Illinois,US,2020/4/12,20852,720,0,22.9,25
28697,Illinois,US,2020/4/13,22025,798,426,22.9,25
28729,Indiana,US,2020/1/22,0,0,2213,22.9,27
28730,Indiana,US,2020/1/23,0,0,2379,22.9,27
28731,Indiana,US,2020/1/24,0,0,2463,22.9,27
28732,Indiana,US,2020/1/25,0,0,2538,22.9,27
28733,Indiana,US,2020/1/26,0,0,2362,22.9,27
28734,Indiana,US,2020/1/27,0,0,2404,22.9,27
28735,Indiana,US,2020/1/28,0,0,2213,22.9,27
28736,Indiana,US,2020/1/29,0,0,2226,22.9,27
28737,Indiana,US,2020/1/30,0,0,2353,22.9,27
28738,Indiana,US,2020/1/31,0,0,0,22.9,27
28739,Indiana,US,2020/2/1,0,0,2540,22.9,27
28740,Indiana,US,2020/2/2,0,0,2313,22.9,27
28741,Indiana,US,2020/2/3,0,0,2371,22.9,27
28742,Indiana,US,2020/2/4,0,0,2247,22.9,27
28743,Indiana,US,2020/2/5,0,0,2149,22.9,27
28744,Indiana,US,2020/2/6,0,0,2267,22.9,27
28745,Indiana,US,2020/2/7,0,0,2277,22.9,27
28746,Indiana,US,2020/2/8,0,0,2513,22.9,27
28747,Indiana,US,2020/2/9,0,0,2287,22.9,27
28748,Indiana,US,2020/2/10,0,0,2287,22.9,27
28749,Indiana,US,2020/2/11,0,0,2162,22.9,27
28750,Indiana,US,2020/2/12,0,0,2164,22.9,27
28751,Indiana,US,2020/2/13,0,0,2317,22.9,27
28752,Indiana,US,2020/2/14,0,0,2467,22.9,27
28753,Indiana,US,2020/2/15,0,0,2614,22.9,27
28754,Indiana,US,2020/2/16,0,0,2391,22.9,27
28755,Indiana,US,2020/2/17,0,0,2404,22.9,27
28756,Indiana,US,2020/2/18,0,0,2319,22.9,27
28757,Indiana,US,2020/2/19,0,0,2262,22.9,27
28758,Indiana,US,2020/2/20,0,0,0,22.9,27
28759,Indiana,US,2020/2/21,0,0,2446,22.9,27
28760,Indiana,US,2020/2/22,0,0,2592,22.9,27
28761,Indiana,US,2020/2/23,0,0,2479,22.9,27
28762,Indiana,US,2020/2/24,0,0,2391,22.9,27
28763,Indiana,US,2020/2/25,0,0,2319,22.9,27
28764,Indiana,US,2020/2/26,0,0,2246,22.9,27
28765,Indiana,US,2020/2/27,0,0,2337,22.9,27
28766,Indiana,US,2020/2/28,0,0,2418,22.9,27
28767,Indiana,US,2020/2/29,0,0,2639,22.9,27
28768,Indiana,US,2020/3/1,0,0,2433,22.9,27
28769,Indiana,US,2020/3/2,0,0,2402,22.9,27
28770,Indiana,US,2020/3/3,0,0,2333,22.9,27
28771,Indiana,US,2020/3/4,0,0,2270,22.9,27
28772,Indiana,US,2020/3/5,0,0,2433,22.9,27
28773,Indiana,US,2020/3/6,0,0,2481,22.9,27
28774,Indiana,US,2020/3/7,0,0,2683,22.9,27
28775,Indiana,US,2020/3/8,0,0,2514,22.9,27
28776,Indiana,US,2020/3/9,0,0,2417,22.9,27
28777,Indiana,US,2020/3/10,6,0,2329,22.9,27
28778,Indiana,US,2020/3/11,11,0,2298,22.9,27
28779,Indiana,US,2020/3/12,13,0,2413,22.9,27
28780,Indiana,US,2020/3/13,13,0,2506,22.9,27
28781,Indiana,US,2020/3/14,16,0,2738,22.9,27
28782,Indiana,US,2020/3/15,20,0,2384,22.9,27
28783,Indiana,US,2020/3/16,25,1,2301,22.9,27
28784,Indiana,US,2020/3/17,30,2,2098,22.9,27
28785,Indiana,US,2020/3/18,39,2,1946,22.9,27
28786,Indiana,US,2020/3/19,60,2,1938,22.9,27
28787,Indiana,US,2020/3/20,86,2,1854,22.9,27
28788,Indiana,US,2020/3/21,128,4,1897,22.9,27
28789,Indiana,US,2020/3/22,204,6,1518,22.9,27
28790,Indiana,US,2020/3/23,270,7,1210,22.9,27
28791,Indiana,US,2020/3/24,368,12,1032,22.9,27
28792,Indiana,US,2020/3/25,477,14,880,22.9,27
28793,Indiana,US,2020/3/26,645,17,792,22.9,27
28794,Indiana,US,2020/3/27,979,25,735,22.9,27
28795,Indiana,US,2020/3/28,1233,31,669,22.9,27
28796,Indiana,US,2020/3/29,1513,32,572,22.9,27
28797,Indiana,US,2020/3/30,1786,35,558,22.9,27
28798,Indiana,US,2020/3/31,2158,49,578,22.9,27
28799,Indiana,US,2020/4/1,2564,65,540,22.9,27
28800,Indiana,US,2020/4/2,3038,78,558,22.9,27
28801,Indiana,US,2020/4/3,3437,102,540,22.9,27
28802,Indiana,US,2020/4/4,3953,116,467,22.9,27
28803,Indiana,US,2020/4/5,4411,127,466,22.9,27
28804,Indiana,US,2020/4/6,4956,143,482,22.9,27
28805,Indiana,US,2020/4/7,5510,173,472,22.9,27
28806,Indiana,US,2020/4/8,5943,203,468,22.9,27
28807,Indiana,US,2020/4/9,6351,245,458,22.9,27
28808,Indiana,US,2020/4/10,6907,300,416,22.9,27
28809,Indiana,US,2020/4/11,7435,330,0,22.9,27
28810,Indiana,US,2020/4/12,7928,343,0,22.9,27
28811,Indiana,US,2020/4/13,8359,350,426,22.9,27
28843,Iowa,US,2020/1/22,0,0,2213,22.9,30
28844,Iowa,US,2020/1/23,0,0,2379,22.9,30
28845,Iowa,US,2020/1/24,0,0,2463,22.9,30
28846,Iowa,US,2020/1/25,0,0,2538,22.9,30
28847,Iowa,US,2020/1/26,0,0,2362,22.9,30
28848,Iowa,US,2020/1/27,0,0,2404,22.9,30
28849,Iowa,US,2020/1/28,0,0,2213,22.9,30
28850,Iowa,US,2020/1/29,0,0,2226,22.9,30
28851,Iowa,US,2020/1/30,0,0,2353,22.9,30
28852,Iowa,US,2020/1/31,0,0,0,22.9,30
28853,Iowa,US,2020/2/1,0,0,2540,22.9,30
28854,Iowa,US,2020/2/2,0,0,2313,22.9,30
28855,Iowa,US,2020/2/3,0,0,2371,22.9,30
28856,Iowa,US,2020/2/4,0,0,2247,22.9,30
28857,Iowa,US,2020/2/5,0,0,2149,22.9,30
28858,Iowa,US,2020/2/6,0,0,2267,22.9,30
28859,Iowa,US,2020/2/7,0,0,2277,22.9,30
28860,Iowa,US,2020/2/8,0,0,2513,22.9,30
28861,Iowa,US,2020/2/9,0,0,2287,22.9,30
28862,Iowa,US,2020/2/10,0,0,2287,22.9,30
28863,Iowa,US,2020/2/11,0,0,2162,22.9,30
28864,Iowa,US,2020/2/12,0,0,2164,22.9,30
28865,Iowa,US,2020/2/13,0,0,2317,22.9,30
28866,Iowa,US,2020/2/14,0,0,2467,22.9,30
28867,Iowa,US,2020/2/15,0,0,2614,22.9,30
28868,Iowa,US,2020/2/16,0,0,2391,22.9,30
28869,Iowa,US,2020/2/17,0,0,2404,22.9,30
28870,Iowa,US,2020/2/18,0,0,2319,22.9,30
28871,Iowa,US,2020/2/19,0,0,2262,22.9,30
28872,Iowa,US,2020/2/20,0,0,0,22.9,30
28873,Iowa,US,2020/2/21,0,0,2446,22.9,30
28874,Iowa,US,2020/2/22,0,0,2592,22.9,30
28875,Iowa,US,2020/2/23,0,0,2479,22.9,30
28876,Iowa,US,2020/2/24,0,0,2391,22.9,30
28877,Iowa,US,2020/2/25,0,0,2319,22.9,30
28878,Iowa,US,2020/2/26,0,0,2246,22.9,30
28879,Iowa,US,2020/2/27,0,0,2337,22.9,30
28880,Iowa,US,2020/2/28,0,0,2418,22.9,30
28881,Iowa,US,2020/2/29,0,0,2639,22.9,30
28882,Iowa,US,2020/3/1,0,0,2433,22.9,30
28883,Iowa,US,2020/3/2,0,0,2402,22.9,30
28884,Iowa,US,2020/3/3,0,0,2333,22.9,30
28885,Iowa,US,2020/3/4,0,0,2270,22.9,30
28886,Iowa,US,2020/3/5,0,0,2433,22.9,30
28887,Iowa,US,2020/3/6,0,0,2481,22.9,30
28888,Iowa,US,2020/3/7,0,0,2683,22.9,30
28889,Iowa,US,2020/3/8,0,0,2514,22.9,30
28890,Iowa,US,2020/3/9,0,0,2417,22.9,30
28891,Iowa,US,2020/3/10,8,0,2329,22.9,30
28892,Iowa,US,2020/3/11,13,0,2298,22.9,30
28893,Iowa,US,2020/3/12,16,0,2413,22.9,30
28894,Iowa,US,2020/3/13,17,0,2506,22.9,30
28895,Iowa,US,2020/3/14,17,0,2738,22.9,30
28896,Iowa,US,2020/3/15,18,0,2384,22.9,30
28897,Iowa,US,2020/3/16,23,0,2301,22.9,30
28898,Iowa,US,2020/3/17,23,0,2098,22.9,30
28899,Iowa,US,2020/3/18,29,0,1946,22.9,30
28900,Iowa,US,2020/3/19,44,0,1938,22.9,30
28901,Iowa,US,2020/3/20,45,0,1854,22.9,30
28902,Iowa,US,2020/3/21,68,0,1897,22.9,30
28903,Iowa,US,2020/3/22,90,0,1518,22.9,30
28904,Iowa,US,2020/3/23,105,0,1210,22.9,30
28905,Iowa,US,2020/3/24,124,0,1032,22.9,30
28906,Iowa,US,2020/3/25,146,1,880,22.9,30
28907,Iowa,US,2020/3/26,179,1,792,22.9,30
28908,Iowa,US,2020/3/27,235,3,735,22.9,30
28909,Iowa,US,2020/3/28,298,3,669,22.9,30
28910,Iowa,US,2020/3/29,336,4,572,22.9,30
28911,Iowa,US,2020/3/30,424,6,558,22.9,30
28912,Iowa,US,2020/3/31,497,7,578,22.9,30
28913,Iowa,US,2020/4/1,547,9,540,22.9,30
28914,Iowa,US,2020/4/2,614,11,558,22.9,30
28915,Iowa,US,2020/4/3,699,11,540,22.9,30
28916,Iowa,US,2020/4/4,787,14,467,22.9,30
28917,Iowa,US,2020/4/5,869,18,466,22.9,30
28918,Iowa,US,2020/4/6,946,25,482,22.9,30
28919,Iowa,US,2020/4/7,1046,25,472,22.9,30
28920,Iowa,US,2020/4/8,1145,27,468,22.9,30
28921,Iowa,US,2020/4/9,1270,29,458,22.9,30
28922,Iowa,US,2020/4/10,1388,31,416,22.9,30
28923,Iowa,US,2020/4/11,1510,34,0,22.9,30
28924,Iowa,US,2020/4/12,1587,41,0,22.9,30
28925,Iowa,US,2020/4/13,1710,41,426,22.9,30
28957,Kansas,US,2020/1/22,0,0,2213,22.9,33
28958,Kansas,US,2020/1/23,0,0,2379,22.9,33
28959,Kansas,US,2020/1/24,0,0,2463,22.9,33
28960,Kansas,US,2020/1/25,0,0,2538,22.9,33
28961,Kansas,US,2020/1/26,0,0,2362,22.9,33
28962,Kansas,US,2020/1/27,0,0,2404,22.9,33
28963,Kansas,US,2020/1/28,0,0,2213,22.9,33
28964,Kansas,US,2020/1/29,0,0,2226,22.9,33
28965,Kansas,US,2020/1/30,0,0,2353,22.9,33
28966,Kansas,US,2020/1/31,0,0,0,22.9,33
28967,Kansas,US,2020/2/1,0,0,2540,22.9,33
28968,Kansas,US,2020/2/2,0,0,2313,22.9,33
28969,Kansas,US,2020/2/3,0,0,2371,22.9,33
28970,Kansas,US,2020/2/4,0,0,2247,22.9,33
28971,Kansas,US,2020/2/5,0,0,2149,22.9,33
28972,Kansas,US,2020/2/6,0,0,2267,22.9,33
28973,Kansas,US,2020/2/7,0,0,2277,22.9,33
28974,Kansas,US,2020/2/8,0,0,2513,22.9,33
28975,Kansas,US,2020/2/9,0,0,2287,22.9,33
28976,Kansas,US,2020/2/10,0,0,2287,22.9,33
28977,Kansas,US,2020/2/11,0,0,2162,22.9,33
28978,Kansas,US,2020/2/12,0,0,2164,22.9,33
28979,Kansas,US,2020/2/13,0,0,2317,22.9,33
28980,Kansas,US,2020/2/14,0,0,2467,22.9,33
