Id,Province_State,Country_Region,Date,ConfirmedCases,Fatalities,DepartureFlight,ElderlyPopulation 
28537,Idaho,US,2020-02-27,0.0,0.0,2337,22.9
28538,Idaho,US,2020-02-28,0.0,0.0,2418,22.9
28539,Idaho,US,2020-02-29,0.0,0.0,2639,22.9
28540,Idaho,US,2020-03-01,0.0,0.0,2433,22.9
28541,Idaho,US,2020-03-02,0.0,0.0,2402,22.9
28542,Idaho,US,2020-03-03,0.0,0.0,2333,22.9
28543,Idaho,US,2020-03-04,0.0,0.0,2270,22.9
28544,Idaho,US,2020-03-05,0.0,0.0,2433,22.9
28545,Idaho,US,2020-03-06,0.0,0.0,2481,22.9
28546,Idaho,US,2020-03-07,0.0,0.0,2683,22.9
28547,Idaho,US,2020-03-08,0.0,0.0,2514,22.9
28548,Idaho,US,2020-03-09,0.0,0.0,2417,22.9
28549,Idaho,US,2020-03-10,0.0,0.0,2329,22.9
28550,Idaho,US,2020-03-11,0.0,0.0,2298,22.9
28551,Idaho,US,2020-03-12,0.0,0.0,2413,22.9
28552,Idaho,US,2020-03-13,1.0,0.0,2506,22.9
28553,Idaho,US,2020-03-14,2.0,0.0,2738,22.9
28554,Idaho,US,2020-03-15,5.0,0.0,2384,22.9
28555,Idaho,US,2020-03-16,5.0,0.0,2301,22.9
28556,Idaho,US,2020-03-17,8.0,0.0,2098,22.9
28557,Idaho,US,2020-03-18,9.0,0.0,1946,22.9
28558,Idaho,US,2020-03-19,11.0,0.0,1938,22.9
28559,Idaho,US,2020-03-20,23.0,0.0,1854,22.9
28560,Idaho,US,2020-03-21,36.0,0.0,1897,22.9
28561,Idaho,US,2020-03-22,42.0,0.0,1518,22.9
28562,Idaho,US,2020-03-23,68.0,0.0,1210,22.9
28563,Idaho,US,2020-03-24,81.0,0.0,1032,22.9
28564,Idaho,US,2020-03-25,91.0,0.0,880,22.9
28565,Idaho,US,2020-03-26,146.0,3.0,792,22.9
28566,Idaho,US,2020-03-27,205.0,3.0,735,22.9
28567,Idaho,US,2020-03-28,234.0,4.0,669,22.9
28568,Idaho,US,2020-03-29,281.0,5.0,572,22.9
28569,Idaho,US,2020-03-30,340.0,6.0,558,22.9
28570,Idaho,US,2020-03-31,515.0,8.0,578,22.9
28571,Idaho,US,2020-04-01,566.0,9.0,540,22.9
28572,Idaho,US,2020-04-02,776.0,9.0,558,22.9
28573,Idaho,US,2020-04-03,891.0,9.0,540,22.9
28574,Idaho,US,2020-04-04,1022.0,10.0,467,22.9
28575,Idaho,US,2020-04-05,1078.0,10.0,466,22.9
28576,Idaho,US,2020-04-06,1101.0,10.0,482,22.9
28577,Idaho,US,2020-04-07,1170.0,13.0,472,22.9
28578,Idaho,US,2020-04-08,1210.0,15.0,468,22.9
28579,Idaho,US,2020-04-09,1232.0,18.0,458,22.9
28580,Idaho,US,2020-04-10,1354.0,24.0,416,22.9
28581,Idaho,US,2020-04-11,1396.0,25.0,0,22.9
28582,Idaho,US,2020-04-12,1407.0,27.0,0,22.9
28583,Idaho,US,2020-04-13,1426.0,27.0,426,22.9
28615,Illinois,US,2020-01-22,0.0,0.0,2213,22.9
28616,Illinois,US,2020-01-23,0.0,0.0,2379,22.9
28617,Illinois,US,2020-01-24,0.0,0.0,2463,22.9
28618,Illinois,US,2020-01-25,0.0,0.0,2538,22.9
28619,Illinois,US,2020-01-26,0.0,0.0,2362,22.9
28620,Illinois,US,2020-01-27,0.0,0.0,2404,22.9
28621,Illinois,US,2020-01-28,0.0,0.0,2213,22.9
28622,Illinois,US,2020-01-29,0.0,0.0,2226,22.9
28623,Illinois,US,2020-01-30,0.0,0.0,2353,22.9
28624,Illinois,US,2020-01-31,0.0,0.0,0,22.9
28625,Illinois,US,2020-02-01,0.0,0.0,2540,22.9
28626,Illinois,US,2020-02-02,0.0,0.0,2313,22.9
28627,Illinois,US,2020-02-03,0.0,0.0,2371,22.9
28628,Illinois,US,2020-02-04,0.0,0.0,2247,22.9
28629,Illinois,US,2020-02-05,0.0,0.0,2149,22.9
28630,Illinois,US,2020-02-06,0.0,0.0,2267,22.9
28631,Illinois,US,2020-02-07,0.0,0.0,2277,22.9
28632,Illinois,US,2020-02-08,0.0,0.0,2513,22.9
28633,Illinois,US,2020-02-09,0.0,0.0,2287,22.9
28634,Illinois,US,2020-02-10,0.0,0.0,2287,22.9
28635,Illinois,US,2020-02-11,0.0,0.0,2162,22.9
28636,Illinois,US,2020-02-12,0.0,0.0,2164,22.9
28637,Illinois,US,2020-02-13,0.0,0.0,2317,22.9
28638,Illinois,US,2020-02-14,0.0,0.0,2467,22.9
28639,Illinois,US,2020-02-15,0.0,0.0,2614,22.9
28640,Illinois,US,2020-02-16,0.0,0.0,2391,22.9
28641,Illinois,US,2020-02-17,0.0,0.0,2404,22.9
28642,Illinois,US,2020-02-18,0.0,0.0,2319,22.9
28643,Illinois,US,2020-02-19,0.0,0.0,2262,22.9
28644,Illinois,US,2020-02-20,0.0,0.0,0,22.9
28645,Illinois,US,2020-02-21,0.0,0.0,2446,22.9
28646,Illinois,US,2020-02-22,0.0,0.0,2592,22.9
28647,Illinois,US,2020-02-23,0.0,0.0,2479,22.9
28648,Illinois,US,2020-02-24,0.0,0.0,2391,22.9
28649,Illinois,US,2020-02-25,0.0,0.0,2319,22.9
28650,Illinois,US,2020-02-26,0.0,0.0,2246,22.9
28651,Illinois,US,2020-02-27,0.0,0.0,2337,22.9
28652,Illinois,US,2020-02-28,0.0,0.0,2418,22.9
28653,Illinois,US,2020-02-29,0.0,0.0,2639,22.9
28654,Illinois,US,2020-03-01,0.0,0.0,2433,22.9
28655,Illinois,US,2020-03-02,0.0,0.0,2402,22.9
28656,Illinois,US,2020-03-03,0.0,0.0,2333,22.9
28657,Illinois,US,2020-03-04,0.0,0.0,2270,22.9
28658,Illinois,US,2020-03-05,0.0,0.0,2433,22.9
28659,Illinois,US,2020-03-06,0.0,0.0,2481,22.9
28660,Illinois,US,2020-03-07,0.0,0.0,2683,22.9
28661,Illinois,US,2020-03-08,0.0,0.0,2514,22.9
28662,Illinois,US,2020-03-09,0.0,0.0,2417,22.9
28663,Illinois,US,2020-03-10,12.0,0.0,2329,22.9
28664,Illinois,US,2020-03-11,25.0,0.0,2298,22.9
28665,Illinois,US,2020-03-12,32.0,0.0,2413,22.9
28666,Illinois,US,2020-03-13,46.0,0.0,2506,22.9
28667,Illinois,US,2020-03-14,64.0,0.0,2738,22.9
28668,Illinois,US,2020-03-15,93.0,0.0,2384,22.9
28669,Illinois,US,2020-03-16,105.0,0.0,2301,22.9
28670,Illinois,US,2020-03-17,161.0,1.0,2098,22.9
28671,Illinois,US,2020-03-18,162.0,1.0,1946,22.9
28672,Illinois,US,2020-03-19,422.0,4.0,1938,22.9
28673,Illinois,US,2020-03-20,585.0,5.0,1854,22.9
28674,Illinois,US,2020-03-21,753.0,6.0,1897,22.9
28675,Illinois,US,2020-03-22,1049.0,9.0,1518,22.9
28676,Illinois,US,2020-03-23,1285.0,12.0,1210,22.9
28677,Illinois,US,2020-03-24,1537.0,16.0,1032,22.9
28678,Illinois,US,2020-03-25,1865.0,19.0,880,22.9
28679,Illinois,US,2020-03-26,2538.0,26.0,792,22.9
28680,Illinois,US,2020-03-27,3024.0,34.0,735,22.9
28681,Illinois,US,2020-03-28,3491.0,47.0,669,22.9
28682,Illinois,US,2020-03-29,4596.0,66.0,572,22.9
28683,Illinois,US,2020-03-30,5056.0,73.0,558,22.9
28684,Illinois,US,2020-03-31,5994.0,99.0,578,22.9
28685,Illinois,US,2020-04-01,6980.0,141.0,540,22.9
28686,Illinois,US,2020-04-02,7695.0,163.0,558,22.9
28687,Illinois,US,2020-04-03,8904.0,210.0,540,22.9
28688,Illinois,US,2020-04-04,10357.0,244.0,467,22.9
28689,Illinois,US,2020-04-05,11259.0,274.0,466,22.9
28690,Illinois,US,2020-04-06,12262.0,307.0,482,22.9
28691,Illinois,US,2020-04-07,12271.0,308.0,472,22.9
28692,Illinois,US,2020-04-08,15078.0,462.0,468,22.9
28693,Illinois,US,2020-04-09,15079.0,462.0,458,22.9
28694,Illinois,US,2020-04-10,17887.0,597.0,416,22.9
28695,Illinois,US,2020-04-11,19180.0,677.0,0,22.9
28696,Illinois,US,2020-04-12,20852.0,720.0,0,22.9
28697,Illinois,US,2020-04-13,22025.0,798.0,426,22.9
28729,Indiana,US,2020-01-22,0.0,0.0,2213,22.9
28730,Indiana,US,2020-01-23,0.0,0.0,2379,22.9
28731,Indiana,US,2020-01-24,0.0,0.0,2463,22.9
28732,Indiana,US,2020-01-25,0.0,0.0,2538,22.9
28733,Indiana,US,2020-01-26,0.0,0.0,2362,22.9
28734,Indiana,US,2020-01-27,0.0,0.0,2404,22.9
28735,Indiana,US,2020-01-28,0.0,0.0,2213,22.9
28736,Indiana,US,2020-01-29,0.0,0.0,2226,22.9
28737,Indiana,US,2020-01-30,0.0,0.0,2353,22.9
28738,Indiana,US,2020-01-31,0.0,0.0,0,22.9
28739,Indiana,US,2020-02-01,0.0,0.0,2540,22.9
28740,Indiana,US,2020-02-02,0.0,0.0,2313,22.9
28741,Indiana,US,2020-02-03,0.0,0.0,2371,22.9
28742,Indiana,US,2020-02-04,0.0,0.0,2247,22.9
28743,Indiana,US,2020-02-05,0.0,0.0,2149,22.9
28744,Indiana,US,2020-02-06,0.0,0.0,2267,22.9
28745,Indiana,US,2020-02-07,0.0,0.0,2277,22.9
28746,Indiana,US,2020-02-08,0.0,0.0,2513,22.9
28747,Indiana,US,2020-02-09,0.0,0.0,2287,22.9
28748,Indiana,US,2020-02-10,0.0,0.0,2287,22.9
28749,Indiana,US,2020-02-11,0.0,0.0,2162,22.9
28750,Indiana,US,2020-02-12,0.0,0.0,2164,22.9
28751,Indiana,US,2020-02-13,0.0,0.0,2317,22.9
28752,Indiana,US,2020-02-14,0.0,0.0,2467,22.9
28753,Indiana,US,2020-02-15,0.0,0.0,2614,22.9
28754,Indiana,US,2020-02-16,0.0,0.0,2391,22.9
28755,Indiana,US,2020-02-17,0.0,0.0,2404,22.9
28756,Indiana,US,2020-02-18,0.0,0.0,2319,22.9
28757,Indiana,US,2020-02-19,0.0,0.0,2262,22.9
28758,Indiana,US,2020-02-20,0.0,0.0,0,22.9
28759,Indiana,US,2020-02-21,0.0,0.0,2446,22.9
28760,Indiana,US,2020-02-22,0.0,0.0,2592,22.9
28761,Indiana,US,2020-02-23,0.0,0.0,2479,22.9
28762,Indiana,US,2020-02-24,0.0,0.0,2391,22.9
28763,Indiana,US,2020-02-25,0.0,0.0,2319,22.9
28764,Indiana,US,2020-02-26,0.0,0.0,2246,22.9
28765,Indiana,US,2020-02-27,0.0,0.0,2337,22.9
28766,Indiana,US,2020-02-28,0.0,0.0,2418,22.9
28767,Indiana,US,2020-02-29,0.0,0.0,2639,22.9
28768,Indiana,US,2020-03-01,0.0,0.0,2433,22.9
28769,Indiana,US,2020-03-02,0.0,0.0,2402,22.9
28770,Indiana,US,2020-03-03,0.0,0.0,2333,22.9
28771,Indiana,US,2020-03-04,0.0,0.0,2270,22.9
28772,Indiana,US,2020-03-05,0.0,0.0,2433,22.9
28773,Indiana,US,2020-03-06,0.0,0.0,2481,22.9
28774,Indiana,US,2020-03-07,0.0,0.0,2683,22.9
28775,Indiana,US,2020-03-08,0.0,0.0,2514,22.9
28776,Indiana,US,2020-03-09,0.0,0.0,2417,22.9
28777,Indiana,US,2020-03-10,6.0,0.0,2329,22.9
28778,Indiana,US,2020-03-11,11.0,0.0,2298,22.9
28779,Indiana,US,2020-03-12,13.0,0.0,2413,22.9
28780,Indiana,US,2020-03-13,13.0,0.0,2506,22.9
28781,Indiana,US,2020-03-14,16.0,0.0,2738,22.9
28782,Indiana,US,2020-03-15,20.0,0.0,2384,22.9
28783,Indiana,US,2020-03-16,25.0,1.0,2301,22.9
28784,Indiana,US,2020-03-17,30.0,2.0,2098,22.9
28785,Indiana,US,2020-03-18,39.0,2.0,1946,22.9
28786,Indiana,US,2020-03-19,60.0,2.0,1938,22.9
28787,Indiana,US,2020-03-20,86.0,2.0,1854,22.9
28788,Indiana,US,2020-03-21,128.0,4.0,1897,22.9
28789,Indiana,US,2020-03-22,204.0,6.0,1518,22.9
28790,Indiana,US,2020-03-23,270.0,7.0,1210,22.9
28791,Indiana,US,2020-03-24,368.0,12.0,1032,22.9
28792,Indiana,US,2020-03-25,477.0,14.0,880,22.9
28793,Indiana,US,2020-03-26,645.0,17.0,792,22.9
28794,Indiana,US,2020-03-27,979.0,25.0,735,22.9
28795,Indiana,US,2020-03-28,1233.0,31.0,669,22.9
28796,Indiana,US,2020-03-29,1513.0,32.0,572,22.9
28797,Indiana,US,2020-03-30,1786.0,35.0,558,22.9
28798,Indiana,US,2020-03-31,2158.0,49.0,578,22.9
28799,Indiana,US,2020-04-01,2564.0,65.0,540,22.9
28800,Indiana,US,2020-04-02,3038.0,78.0,558,22.9
28801,Indiana,US,2020-04-03,3437.0,102.0,540,22.9
28802,Indiana,US,2020-04-04,3953.0,116.0,467,22.9
28803,Indiana,US,2020-04-05,4411.0,127.0,466,22.9
28804,Indiana,US,2020-04-06,4956.0,143.0,482,22.9
28805,Indiana,US,2020-04-07,5510.0,173.0,472,22.9
28806,Indiana,US,2020-04-08,5943.0,203.0,468,22.9
28807,Indiana,US,2020-04-09,6351.0,245.0,458,22.9
28808,Indiana,US,2020-04-10,6907.0,300.0,416,22.9
28809,Indiana,US,2020-04-11,7435.0,330.0,0,22.9
28810,Indiana,US,2020-04-12,7928.0,343.0,0,22.9
28811,Indiana,US,2020-04-13,8359.0,350.0,426,22.9
28843,Iowa,US,2020-01-22,0.0,0.0,2213,22.9
28844,Iowa,US,2020-01-23,0.0,0.0,2379,22.9
28845,Iowa,US,2020-01-24,0.0,0.0,2463,22.9
28846,Iowa,US,2020-01-25,0.0,0.0,2538,22.9
28847,Iowa,US,2020-01-26,0.0,0.0,2362,22.9
28848,Iowa,US,2020-01-27,0.0,0.0,2404,22.9
28849,Iowa,US,2020-01-28,0.0,0.0,2213,22.9
28850,Iowa,US,2020-01-29,0.0,0.0,2226,22.9
28851,Iowa,US,2020-01-30,0.0,0.0,2353,22.9
28852,Iowa,US,2020-01-31,0.0,0.0,0,22.9
28853,Iowa,US,2020-02-01,0.0,0.0,2540,22.9
28854,Iowa,US,2020-02-02,0.0,0.0,2313,22.9
28855,Iowa,US,2020-02-03,0.0,0.0,2371,22.9
28856,Iowa,US,2020-02-04,0.0,0.0,2247,22.9
28857,Iowa,US,2020-02-05,0.0,0.0,2149,22.9
28858,Iowa,US,2020-02-06,0.0,0.0,2267,22.9
28859,Iowa,US,2020-02-07,0.0,0.0,2277,22.9
28860,Iowa,US,2020-02-08,0.0,0.0,2513,22.9
28861,Iowa,US,2020-02-09,0.0,0.0,2287,22.9
28862,Iowa,US,2020-02-10,0.0,0.0,2287,22.9
28863,Iowa,US,2020-02-11,0.0,0.0,2162,22.9
28864,Iowa,US,2020-02-12,0.0,0.0,2164,22.9
28865,Iowa,US,2020-02-13,0.0,0.0,2317,22.9
28866,Iowa,US,2020-02-14,0.0,0.0,2467,22.9
28867,Iowa,US,2020-02-15,0.0,0.0,2614,22.9
28868,Iowa,US,2020-02-16,0.0,0.0,2391,22.9
28869,Iowa,US,2020-02-17,0.0,0.0,2404,22.9
28870,Iowa,US,2020-02-18,0.0,0.0,2319,22.9
28871,Iowa,US,2020-02-19,0.0,0.0,2262,22.9
28872,Iowa,US,2020-02-20,0.0,0.0,0,22.9
28873,Iowa,US,2020-02-21,0.0,0.0,2446,22.9
28874,Iowa,US,2020-02-22,0.0,0.0,2592,22.9
28875,Iowa,US,2020-02-23,0.0,0.0,2479,22.9
28876,Iowa,US,2020-02-24,0.0,0.0,2391,22.9
28877,Iowa,US,2020-02-25,0.0,0.0,2319,22.9
28878,Iowa,US,2020-02-26,0.0,0.0,2246,22.9
28879,Iowa,US,2020-02-27,0.0,0.0,2337,22.9
28880,Iowa,US,2020-02-28,0.0,0.0,2418,22.9
28881,Iowa,US,2020-02-29,0.0,0.0,2639,22.9
28882,Iowa,US,2020-03-01,0.0,0.0,2433,22.9
28883,Iowa,US,2020-03-02,0.0,0.0,2402,22.9
28884,Iowa,US,2020-03-03,0.0,0.0,2333,22.9
28885,Iowa,US,2020-03-04,0.0,0.0,2270,22.9
28886,Iowa,US,2020-03-05,0.0,0.0,2433,22.9
28887,Iowa,US,2020-03-06,0.0,0.0,2481,22.9
28888,Iowa,US,2020-03-07,0.0,0.0,2683,22.9
28889,Iowa,US,2020-03-08,0.0,0.0,2514,22.9
28890,Iowa,US,2020-03-09,0.0,0.0,2417,22.9
28891,Iowa,US,2020-03-10,8.0,0.0,2329,22.9
28892,Iowa,US,2020-03-11,13.0,0.0,2298,22.9
28893,Iowa,US,2020-03-12,16.0,0.0,2413,22.9
28894,Iowa,US,2020-03-13,17.0,0.0,2506,22.9
28895,Iowa,US,2020-03-14,17.0,0.0,2738,22.9
28896,Iowa,US,2020-03-15,18.0,0.0,2384,22.9
28897,Iowa,US,2020-03-16,23.0,0.0,2301,22.9
28898,Iowa,US,2020-03-17,23.0,0.0,2098,22.9
28899,Iowa,US,2020-03-18,29.0,0.0,1946,22.9
28900,Iowa,US,2020-03-19,44.0,0.0,1938,22.9
28901,Iowa,US,2020-03-20,45.0,0.0,1854,22.9
28902,Iowa,US,2020-03-21,68.0,0.0,1897,22.9
28903,Iowa,US,2020-03-22,90.0,0.0,1518,22.9
28904,Iowa,US,2020-03-23,105.0,0.0,1210,22.9
28905,Iowa,US,2020-03-24,124.0,0.0,1032,22.9
28906,Iowa,US,2020-03-25,146.0,1.0,880,22.9
28907,Iowa,US,2020-03-26,179.0,1.0,792,22.9
28908,Iowa,US,2020-03-27,235.0,3.0,735,22.9
28909,Iowa,US,2020-03-28,298.0,3.0,669,22.9
28910,Iowa,US,2020-03-29,336.0,4.0,572,22.9
28911,Iowa,US,2020-03-30,424.0,6.0,558,22.9
28912,Iowa,US,2020-03-31,497.0,7.0,578,22.9
28913,Iowa,US,2020-04-01,547.0,9.0,540,22.9
28914,Iowa,US,2020-04-02,614.0,11.0,558,22.9
28915,Iowa,US,2020-04-03,699.0,11.0,540,22.9
28916,Iowa,US,2020-04-04,787.0,14.0,467,22.9
28917,Iowa,US,2020-04-05,869.0,18.0,466,22.9
28918,Iowa,US,2020-04-06,946.0,25.0,482,22.9
28919,Iowa,US,2020-04-07,1046.0,25.0,472,22.9
28920,Iowa,US,2020-04-08,1145.0,27.0,468,22.9
28921,Iowa,US,2020-04-09,1270.0,29.0,458,22.9
28922,Iowa,US,2020-04-10,1388.0,31.0,416,22.9
28923,Iowa,US,2020-04-11,1510.0,34.0,0,22.9
28924,Iowa,US,2020-04-12,1587.0,41.0,0,22.9
28925,Iowa,US,2020-04-13,1710.0,41.0,426,22.9
28957,Kansas,US,2020-01-22,0.0,0.0,2213,22.9
28958,Kansas,US,2020-01-23,0.0,0.0,2379,22.9
28959,Kansas,US,2020-01-24,0.0,0.0,2463,22.9
28960,Kansas,US,2020-01-25,0.0,0.0,2538,22.9
28961,Kansas,US,2020-01-26,0.0,0.0,2362,22.9
28962,Kansas,US,2020-01-27,0.0,0.0,2404,22.9
28963,Kansas,US,2020-01-28,0.0,0.0,2213,22.9
28964,Kansas,US,2020-01-29,0.0,0.0,2226,22.9
28965,Kansas,US,2020-01-30,0.0,0.0,2353,22.9
28966,Kansas,US,2020-01-31,0.0,0.0,0,22.9
28967,Kansas,US,2020-02-01,0.0,0.0,2540,22.9
28968,Kansas,US,2020-02-02,0.0,0.0,2313,22.9
28969,Kansas,US,2020-02-03,0.0,0.0,2371,22.9
28970,Kansas,US,2020-02-04,0.0,0.0,2247,22.9
28971,Kansas,US,2020-02-05,0.0,0.0,2149,22.9
28972,Kansas,US,2020-02-06,0.0,0.0,2267,22.9
28973,Kansas,US,2020-02-07,0.0,0.0,2277,22.9
28974,Kansas,US,2020-02-08,0.0,0.0,2513,22.9
28975,Kansas,US,2020-02-09,0.0,0.0,2287,22.9
28976,Kansas,US,2020-02-10,0.0,0.0,2287,22.9
28977,Kansas,US,2020-02-11,0.0,0.0,2162,22.9
28978,Kansas,US,2020-02-12,0.0,0.0,2164,22.9
28979,Kansas,US,2020-02-13,0.0,0.0,2317,22.9
28980,Kansas,US,2020-02-14,0.0,0.0,2467,22.9
28981,Kansas,US,2020-02-15,0.0,0.0,2614,22.9
28982,Kansas,US,2020-02-16,0.0,0.0,2391,22.9
28983,Kansas,US,2020-02-17,0.0,0.0,2404,22.9
28984,Kansas,US,2020-02-18,0.0,0.0,2319,22.9
28985,Kansas,US,2020-02-19,0.0,0.0,2262,22.9
28986,Kansas,US,2020-02-20,0.0,0.0,0,22.9
28987,Kansas,US,2020-02-21,0.0,0.0,2446,22.9
28988,Kansas,US,2020-02-22,0.0,0.0,2592,22.9
28989,Kansas,US,2020-02-23,0.0,0.0,2479,22.9
28990,Kansas,US,2020-02-24,0.0,0.0,2391,22.9
28991,Kansas,US,2020-02-25,0.0,0.0,2319,22.9
28992,Kansas,US,2020-02-26,0.0,0.0,2246,22.9
28993,Kansas,US,2020-02-27,0.0,0.0,2337,22.9
28994,Kansas,US,2020-02-28,0.0,0.0,2418,22.9
28995,Kansas,US,2020-02-29,0.0,0.0,2639,22.9
28996,Kansas,US,2020-03-01,0.0,0.0,2433,22.9
28997,Kansas,US,2020-03-02,0.0,0.0,2402,22.9
28998,Kansas,US,2020-03-03,0.0,0.0,2333,22.9
28999,Kansas,US,2020-03-04,0.0,0.0,2270,22.9
29000,Kansas,US,2020-03-05,0.0,0.0,2433,22.9
29001,Kansas,US,2020-03-06,0.0,0.0,2481,22.9
29002,Kansas,US,2020-03-07,0.0,0.0,2683,22.9
29003,Kansas,US,2020-03-08,0.0,0.0,2514,22.9
29004,Kansas,US,2020-03-09,0.0,0.0,2417,22.9
29005,Kansas,US,2020-03-10,1.0,0.0,2329,22.9
29006,Kansas,US,2020-03-11,1.0,0.0,2298,22.9
29007,Kansas,US,2020-03-12,1.0,0.0,2413,22.9
29008,Kansas,US,2020-03-13,5.0,1.0,2506,22.9
29009,Kansas,US,2020-03-14,8.0,1.0,2738,22.9
29010,Kansas,US,2020-03-15,8.0,1.0,2384,22.9
29011,Kansas,US,2020-03-16,11.0,1.0,2301,22.9
29012,Kansas,US,2020-03-17,18.0,1.0,2098,22.9
29013,Kansas,US,2020-03-18,18.0,1.0,1946,22.9
29014,Kansas,US,2020-03-19,34.0,1.0,1938,22.9
29015,Kansas,US,2020-03-20,44.0,1.0,1854,22.9
29016,Kansas,US,2020-03-21,57.0,2.0,1897,22.9
29017,Kansas,US,2020-03-22,65.0,2.0,1518,22.9
29018,Kansas,US,2020-03-23,84.0,2.0,1210,22.9
29019,Kansas,US,2020-03-24,100.0,2.0,1032,22.9
29020,Kansas,US,2020-03-25,134.0,3.0,880,22.9
29021,Kansas,US,2020-03-26,172.0,3.0,792,22.9
29022,Kansas,US,2020-03-27,206.0,4.0,735,22.9
29023,Kansas,US,2020-03-28,266.0,4.0,669,22.9
29024,Kansas,US,2020-03-29,330.0,7.0,572,22.9
29025,Kansas,US,2020-03-30,372.0,8.0,558,22.9
29026,Kansas,US,2020-03-31,434.0,9.0,578,22.9
29027,Kansas,US,2020-04-01,485.0,10.0,540,22.9
29028,Kansas,US,2020-04-02,553.0,12.0,558,22.9
29029,Kansas,US,2020-04-03,629.0,18.0,540,22.9
29030,Kansas,US,2020-04-04,698.0,21.0,467,22.9
29031,Kansas,US,2020-04-05,751.0,22.0,466,22.9
29032,Kansas,US,2020-04-06,849.0,25.0,482,22.9
29033,Kansas,US,2020-04-07,912.0,29.0,472,22.9
29034,Kansas,US,2020-04-08,1046.0,34.0,468,22.9
29035,Kansas,US,2020-04-09,1116.0,42.0,458,22.9
29036,Kansas,US,2020-04-10,1117.0,42.0,416,22.9
29037,Kansas,US,2020-04-11,1275.0,55.0,0,22.9
29038,Kansas,US,2020-04-12,1344.0,56.0,0,22.9
29039,Kansas,US,2020-04-13,1390.0,62.0,426,22.9
29071,Kentucky,US,2020-01-22,0.0,0.0,2213,22.9
29072,Kentucky,US,2020-01-23,0.0,0.0,2379,22.9
29073,Kentucky,US,2020-01-24,0.0,0.0,2463,22.9
29074,Kentucky,US,2020-01-25,0.0,0.0,2538,22.9
29075,Kentucky,US,2020-01-26,0.0,0.0,2362,22.9
29076,Kentucky,US,2020-01-27,0.0,0.0,2404,22.9
29077,Kentucky,US,2020-01-28,0.0,0.0,2213,22.9
29078,Kentucky,US,2020-01-29,0.0,0.0,2226,22.9
29079,Kentucky,US,2020-01-30,0.0,0.0,2353,22.9
29080,Kentucky,US,2020-01-31,0.0,0.0,0,22.9
29081,Kentucky,US,2020-02-01,0.0,0.0,2540,22.9
29082,Kentucky,US,2020-02-02,0.0,0.0,2313,22.9
29083,Kentucky,US,2020-02-03,0.0,0.0,2371,22.9
29084,Kentucky,US,2020-02-04,0.0,0.0,2247,22.9
29085,Kentucky,US,2020-02-05,0.0,0.0,2149,22.9
29086,Kentucky,US,2020-02-06,0.0,0.0,2267,22.9
29087,Kentucky,US,2020-02-07,0.0,0.0,2277,22.9
29088,Kentucky,US,2020-02-08,0.0,0.0,2513,22.9
29089,Kentucky,US,2020-02-09,0.0,0.0,2287,22.9
29090,Kentucky,US,2020-02-10,0.0,0.0,2287,22.9
29091,Kentucky,US,2020-02-11,0.0,0.0,2162,22.9
29092,Kentucky,US,2020-02-12,0.0,0.0,2164,22.9
29093,Kentucky,US,2020-02-13,0.0,0.0,2317,22.9
29094,Kentucky,US,2020-02-14,0.0,0.0,2467,22.9
29095,Kentucky,US,2020-02-15,0.0,0.0,2614,22.9
29096,Kentucky,US,2020-02-16,0.0,0.0,2391,22.9
29097,Kentucky,US,2020-02-17,0.0,0.0,2404,22.9
29098,Kentucky,US,2020-02-18,0.0,0.0,2319,22.9
29099,Kentucky,US,2020-02-19,0.0,0.0,2262,22.9
29100,Kentucky,US,2020-02-20,0.0,0.0,0,22.9
29101,Kentucky,US,2020-02-21,0.0,0.0,2446,22.9
29102,Kentucky,US,2020-02-22,0.0,0.0,2592,22.9
29103,Kentucky,US,2020-02-23,0.0,0.0,2479,22.9
29104,Kentucky,US,2020-02-24,0.0,0.0,2391,22.9
29105,Kentucky,US,2020-02-25,0.0,0.0,2319,22.9
29106,Kentucky,US,2020-02-26,0.0,0.0,2246,22.9
29107,Kentucky,US,2020-02-27,0.0,0.0,2337,22.9
29108,Kentucky,US,2020-02-28,0.0,0.0,2418,22.9
29109,Kentucky,US,2020-02-29,0.0,0.0,2639,22.9
29110,Kentucky,US,2020-03-01,0.0,0.0,2433,22.9
29111,Kentucky,US,2020-03-02,0.0,0.0,2402,22.9
29112,Kentucky,US,2020-03-03,0.0,0.0,2333,22.9
29113,Kentucky,US,2020-03-04,0.0,0.0,2270,22.9
29114,Kentucky,US,2020-03-05,0.0,0.0,2433,22.9
29115,Kentucky,US,2020-03-06,0.0,0.0,2481,22.9
29116,Kentucky,US,2020-03-07,0.0,0.0,2683,22.9
29117,Kentucky,US,2020-03-08,0.0,0.0,2514,22.9
29118,Kentucky,US,2020-03-09,0.0,0.0,2417,22.9
29119,Kentucky,US,2020-03-10,6.0,0.0,2329,22.9
29120,Kentucky,US,2020-03-11,8.0,0.0,2298,22.9
29121,Kentucky,US,2020-03-12,10.0,0.0,2413,22.9
29122,Kentucky,US,2020-03-13,14.0,0.0,2506,22.9
29123,Kentucky,US,2020-03-14,14.0,0.0,2738,22.9
29124,Kentucky,US,2020-03-15,20.0,0.0,2384,22.9
29125,Kentucky,US,2020-03-16,21.0,1.0,2301,22.9
29126,Kentucky,US,2020-03-17,26.0,1.0,2098,22.9
