Id,Province_State,Country_Region,Date,ConfirmedCases,Fatalities,DepartureFlight
31354,Oregon,US,2020-01-25,0.0,0.0,2538
31355,Oregon,US,2020-01-26,0.0,0.0,2362
31356,Oregon,US,2020-01-27,0.0,0.0,2404
31357,Oregon,US,2020-01-28,0.0,0.0,2213
31358,Oregon,US,2020-01-29,0.0,0.0,2226
31359,Oregon,US,2020-01-30,0.0,0.0,2353
31360,Oregon,US,2020-01-31,0.0,0.0,0
31361,Oregon,US,2020-02-01,0.0,0.0,2540
31362,Oregon,US,2020-02-02,0.0,0.0,2313
31363,Oregon,US,2020-02-03,0.0,0.0,2371
31364,Oregon,US,2020-02-04,0.0,0.0,2247
31365,Oregon,US,2020-02-05,0.0,0.0,2149
31366,Oregon,US,2020-02-06,0.0,0.0,2267
31367,Oregon,US,2020-02-07,0.0,0.0,2277
31368,Oregon,US,2020-02-08,0.0,0.0,2513
31369,Oregon,US,2020-02-09,0.0,0.0,2287
31370,Oregon,US,2020-02-10,0.0,0.0,2287
31371,Oregon,US,2020-02-11,0.0,0.0,2162
31372,Oregon,US,2020-02-12,0.0,0.0,2164
31373,Oregon,US,2020-02-13,0.0,0.0,2317
31374,Oregon,US,2020-02-14,0.0,0.0,2467
31375,Oregon,US,2020-02-15,0.0,0.0,2614
31376,Oregon,US,2020-02-16,0.0,0.0,2391
31377,Oregon,US,2020-02-17,0.0,0.0,2404
31378,Oregon,US,2020-02-18,0.0,0.0,2319
31379,Oregon,US,2020-02-19,0.0,0.0,2262
31380,Oregon,US,2020-02-20,0.0,0.0,0
31381,Oregon,US,2020-02-21,0.0,0.0,2446
31382,Oregon,US,2020-02-22,0.0,0.0,2592
31383,Oregon,US,2020-02-23,0.0,0.0,2479
31384,Oregon,US,2020-02-24,0.0,0.0,2391
31385,Oregon,US,2020-02-25,0.0,0.0,2319
31386,Oregon,US,2020-02-26,0.0,0.0,2246
31387,Oregon,US,2020-02-27,0.0,0.0,2337
31388,Oregon,US,2020-02-28,0.0,0.0,2418
31389,Oregon,US,2020-02-29,0.0,0.0,2639
31390,Oregon,US,2020-03-01,0.0,0.0,2433
31391,Oregon,US,2020-03-02,0.0,0.0,2402
31392,Oregon,US,2020-03-03,0.0,0.0,2333
31393,Oregon,US,2020-03-04,0.0,0.0,2270
31394,Oregon,US,2020-03-05,0.0,0.0,2433
31395,Oregon,US,2020-03-06,0.0,0.0,2481
31396,Oregon,US,2020-03-07,0.0,0.0,2683
31397,Oregon,US,2020-03-08,0.0,0.0,2514
31398,Oregon,US,2020-03-09,0.0,0.0,2417
31399,Oregon,US,2020-03-10,15.0,0.0,2329
31400,Oregon,US,2020-03-11,19.0,0.0,2298
31401,Oregon,US,2020-03-12,24.0,0.0,2413
31402,Oregon,US,2020-03-13,30.0,0.0,2506
31403,Oregon,US,2020-03-14,32.0,0.0,2738
31404,Oregon,US,2020-03-15,36.0,1.0,2384
31405,Oregon,US,2020-03-16,39.0,1.0,2301
31406,Oregon,US,2020-03-17,66.0,1.0,2098
31407,Oregon,US,2020-03-18,68.0,2.0,1946
31408,Oregon,US,2020-03-19,88.0,3.0,1938
31409,Oregon,US,2020-03-20,114.0,3.0,1854
31410,Oregon,US,2020-03-21,114.0,5.0,1897
31411,Oregon,US,2020-03-22,161.0,5.0,1518
31412,Oregon,US,2020-03-23,191.0,5.0,1210
31413,Oregon,US,2020-03-24,210.0,8.0,1032
31414,Oregon,US,2020-03-25,266.0,10.0,880
31415,Oregon,US,2020-03-26,316.0,11.0,792
31416,Oregon,US,2020-03-27,416.0,12.0,735
31417,Oregon,US,2020-03-28,479.0,13.0,669
31418,Oregon,US,2020-03-29,548.0,13.0,572
31419,Oregon,US,2020-03-30,606.0,16.0,558
31420,Oregon,US,2020-03-31,690.0,18.0,578
31421,Oregon,US,2020-04-01,736.0,19.0,540
31422,Oregon,US,2020-04-02,826.0,21.0,558
31423,Oregon,US,2020-04-03,899.0,22.0,540
31424,Oregon,US,2020-04-04,899.0,22.0,467
31425,Oregon,US,2020-04-05,1068.0,27.0,466
31426,Oregon,US,2020-04-06,1068.0,27.0,482
31427,Oregon,US,2020-04-07,1132.0,29.0,472
31428,Oregon,US,2020-04-08,1181.0,33.0,468
31429,Oregon,US,2020-04-09,1321.0,44.0,458
31430,Oregon,US,2020-04-10,1322.0,44.0,416
31431,Oregon,US,2020-04-11,1371.0,48.0,0
31432,Oregon,US,2020-04-12,1527.0,52.0,0
31433,Oregon,US,2020-04-13,1584.0,53.0,426
31465,Pennsylvania,US,2020-01-22,0.0,0.0,2213
31466,Pennsylvania,US,2020-01-23,0.0,0.0,2379
31467,Pennsylvania,US,2020-01-24,0.0,0.0,2463
31468,Pennsylvania,US,2020-01-25,0.0,0.0,2538
31469,Pennsylvania,US,2020-01-26,0.0,0.0,2362
31470,Pennsylvania,US,2020-01-27,0.0,0.0,2404
31471,Pennsylvania,US,2020-01-28,0.0,0.0,2213
31472,Pennsylvania,US,2020-01-29,0.0,0.0,2226
31473,Pennsylvania,US,2020-01-30,0.0,0.0,2353
31474,Pennsylvania,US,2020-01-31,0.0,0.0,0
31475,Pennsylvania,US,2020-02-01,0.0,0.0,2540
31476,Pennsylvania,US,2020-02-02,0.0,0.0,2313
31477,Pennsylvania,US,2020-02-03,0.0,0.0,2371
31478,Pennsylvania,US,2020-02-04,0.0,0.0,2247
31479,Pennsylvania,US,2020-02-05,0.0,0.0,2149
31480,Pennsylvania,US,2020-02-06,0.0,0.0,2267
31481,Pennsylvania,US,2020-02-07,0.0,0.0,2277
31482,Pennsylvania,US,2020-02-08,0.0,0.0,2513
31483,Pennsylvania,US,2020-02-09,0.0,0.0,2287
31484,Pennsylvania,US,2020-02-10,0.0,0.0,2287
31485,Pennsylvania,US,2020-02-11,0.0,0.0,2162
31486,Pennsylvania,US,2020-02-12,0.0,0.0,2164
31487,Pennsylvania,US,2020-02-13,0.0,0.0,2317
31488,Pennsylvania,US,2020-02-14,0.0,0.0,2467
31489,Pennsylvania,US,2020-02-15,0.0,0.0,2614
31490,Pennsylvania,US,2020-02-16,0.0,0.0,2391
31491,Pennsylvania,US,2020-02-17,0.0,0.0,2404
31492,Pennsylvania,US,2020-02-18,0.0,0.0,2319
31493,Pennsylvania,US,2020-02-19,0.0,0.0,2262
31494,Pennsylvania,US,2020-02-20,0.0,0.0,0
31495,Pennsylvania,US,2020-02-21,0.0,0.0,2446
31496,Pennsylvania,US,2020-02-22,0.0,0.0,2592
31497,Pennsylvania,US,2020-02-23,0.0,0.0,2479
31498,Pennsylvania,US,2020-02-24,0.0,0.0,2391
31499,Pennsylvania,US,2020-02-25,0.0,0.0,2319
31500,Pennsylvania,US,2020-02-26,0.0,0.0,2246
31501,Pennsylvania,US,2020-02-27,0.0,0.0,2337
31502,Pennsylvania,US,2020-02-28,0.0,0.0,2418
31503,Pennsylvania,US,2020-02-29,0.0,0.0,2639
31504,Pennsylvania,US,2020-03-01,0.0,0.0,2433
31505,Pennsylvania,US,2020-03-02,0.0,0.0,2402
31506,Pennsylvania,US,2020-03-03,0.0,0.0,2333
31507,Pennsylvania,US,2020-03-04,0.0,0.0,2270
31508,Pennsylvania,US,2020-03-05,0.0,0.0,2433
31509,Pennsylvania,US,2020-03-06,0.0,0.0,2481
31510,Pennsylvania,US,2020-03-07,0.0,0.0,2683
31511,Pennsylvania,US,2020-03-08,0.0,0.0,2514
31512,Pennsylvania,US,2020-03-09,0.0,0.0,2417
31513,Pennsylvania,US,2020-03-10,12.0,0.0,2329
31514,Pennsylvania,US,2020-03-11,16.0,0.0,2298
31515,Pennsylvania,US,2020-03-12,22.0,0.0,2413
31516,Pennsylvania,US,2020-03-13,41.0,0.0,2506
31517,Pennsylvania,US,2020-03-14,47.0,0.0,2738
31518,Pennsylvania,US,2020-03-15,66.0,0.0,2384
31519,Pennsylvania,US,2020-03-16,77.0,0.0,2301
31520,Pennsylvania,US,2020-03-17,112.0,0.0,2098
31521,Pennsylvania,US,2020-03-18,152.0,0.0,1946
31522,Pennsylvania,US,2020-03-19,206.0,1.0,1938
31523,Pennsylvania,US,2020-03-20,303.0,1.0,1854
31524,Pennsylvania,US,2020-03-21,396.0,2.0,1897
31525,Pennsylvania,US,2020-03-22,509.0,4.0,1518
31526,Pennsylvania,US,2020-03-23,698.0,6.0,1210
31527,Pennsylvania,US,2020-03-24,946.0,8.0,1032
31528,Pennsylvania,US,2020-03-25,1260.0,15.0,880
31529,Pennsylvania,US,2020-03-26,1795.0,18.0,792
31530,Pennsylvania,US,2020-03-27,2345.0,22.0,735
31531,Pennsylvania,US,2020-03-28,2845.0,34.0,669
31532,Pennsylvania,US,2020-03-29,3432.0,41.0,572
31533,Pennsylvania,US,2020-03-30,4155.0,50.0,558
31534,Pennsylvania,US,2020-03-31,4963.0,63.0,578
31535,Pennsylvania,US,2020-04-01,6009.0,74.0,540
31536,Pennsylvania,US,2020-04-02,7268.0,90.0,558
31537,Pennsylvania,US,2020-04-03,8570.0,102.0,540
31538,Pennsylvania,US,2020-04-04,10444.0,136.0,467
31539,Pennsylvania,US,2020-04-05,11589.0,151.0,466
31540,Pennsylvania,US,2020-04-06,13127.0,179.0,482
31541,Pennsylvania,US,2020-04-07,14853.0,247.0,472
31542,Pennsylvania,US,2020-04-08,16631.0,318.0,468
31543,Pennsylvania,US,2020-04-09,18300.0,345.0,458
31544,Pennsylvania,US,2020-04-10,20051.0,418.0,416
31545,Pennsylvania,US,2020-04-11,21719.0,503.0,0
31546,Pennsylvania,US,2020-04-12,22938.0,557.0,0
31547,Pennsylvania,US,2020-04-13,24292.0,589.0,426
31579,Puerto Rico,US,2020-01-22,0.0,0.0,2213
31580,Puerto Rico,US,2020-01-23,0.0,0.0,2379
31581,Puerto Rico,US,2020-01-24,0.0,0.0,2463
31582,Puerto Rico,US,2020-01-25,0.0,0.0,2538
31583,Puerto Rico,US,2020-01-26,0.0,0.0,2362
31584,Puerto Rico,US,2020-01-27,0.0,0.0,2404
31585,Puerto Rico,US,2020-01-28,0.0,0.0,2213
31586,Puerto Rico,US,2020-01-29,0.0,0.0,2226
31587,Puerto Rico,US,2020-01-30,0.0,0.0,2353
31588,Puerto Rico,US,2020-01-31,0.0,0.0,0
31589,Puerto Rico,US,2020-02-01,0.0,0.0,2540
31590,Puerto Rico,US,2020-02-02,0.0,0.0,2313
31591,Puerto Rico,US,2020-02-03,0.0,0.0,2371
31592,Puerto Rico,US,2020-02-04,0.0,0.0,2247
31593,Puerto Rico,US,2020-02-05,0.0,0.0,2149
31594,Puerto Rico,US,2020-02-06,0.0,0.0,2267
31595,Puerto Rico,US,2020-02-07,0.0,0.0,2277
31596,Puerto Rico,US,2020-02-08,0.0,0.0,2513
31597,Puerto Rico,US,2020-02-09,0.0,0.0,2287
31598,Puerto Rico,US,2020-02-10,0.0,0.0,2287
31599,Puerto Rico,US,2020-02-11,0.0,0.0,2162
31600,Puerto Rico,US,2020-02-12,0.0,0.0,2164
31601,Puerto Rico,US,2020-02-13,0.0,0.0,2317
31602,Puerto Rico,US,2020-02-14,0.0,0.0,2467
31603,Puerto Rico,US,2020-02-15,0.0,0.0,2614
31604,Puerto Rico,US,2020-02-16,0.0,0.0,2391
31605,Puerto Rico,US,2020-02-17,0.0,0.0,2404
31606,Puerto Rico,US,2020-02-18,0.0,0.0,2319
31607,Puerto Rico,US,2020-02-19,0.0,0.0,2262
31608,Puerto Rico,US,2020-02-20,0.0,0.0,0
31609,Puerto Rico,US,2020-02-21,0.0,0.0,2446
31610,Puerto Rico,US,2020-02-22,0.0,0.0,2592
31611,Puerto Rico,US,2020-02-23,0.0,0.0,2479
31612,Puerto Rico,US,2020-02-24,0.0,0.0,2391
31613,Puerto Rico,US,2020-02-25,0.0,0.0,2319
31614,Puerto Rico,US,2020-02-26,0.0,0.0,2246
31615,Puerto Rico,US,2020-02-27,0.0,0.0,2337
31616,Puerto Rico,US,2020-02-28,0.0,0.0,2418
31617,Puerto Rico,US,2020-02-29,0.0,0.0,2639
31618,Puerto Rico,US,2020-03-01,0.0,0.0,2433
31619,Puerto Rico,US,2020-03-02,0.0,0.0,2402
31620,Puerto Rico,US,2020-03-03,0.0,0.0,2333
31621,Puerto Rico,US,2020-03-04,0.0,0.0,2270
31622,Puerto Rico,US,2020-03-05,0.0,0.0,2433
31623,Puerto Rico,US,2020-03-06,0.0,0.0,2481
31624,Puerto Rico,US,2020-03-07,0.0,0.0,2683
31625,Puerto Rico,US,2020-03-08,0.0,0.0,2514
31626,Puerto Rico,US,2020-03-09,0.0,0.0,2417
31627,Puerto Rico,US,2020-03-10,0.0,0.0,2329
31628,Puerto Rico,US,2020-03-11,0.0,0.0,2298
31629,Puerto Rico,US,2020-03-12,0.0,0.0,2413
31630,Puerto Rico,US,2020-03-13,0.0,0.0,2506
31631,Puerto Rico,US,2020-03-14,3.0,0.0,2738
31632,Puerto Rico,US,2020-03-15,5.0,0.0,2384
31633,Puerto Rico,US,2020-03-16,5.0,0.0,2301
31634,Puerto Rico,US,2020-03-17,5.0,0.0,2098
31635,Puerto Rico,US,2020-03-18,5.0,0.0,1946
31636,Puerto Rico,US,2020-03-19,5.0,0.0,1938
31637,Puerto Rico,US,2020-03-20,14.0,0.0,1854
31638,Puerto Rico,US,2020-03-21,21.0,1.0,1897
31639,Puerto Rico,US,2020-03-22,23.0,1.0,1518
31640,Puerto Rico,US,2020-03-23,31.0,2.0,1210
31641,Puerto Rico,US,2020-03-24,39.0,2.0,1032
31642,Puerto Rico,US,2020-03-25,51.0,2.0,880
31643,Puerto Rico,US,2020-03-26,64.0,2.0,792
31644,Puerto Rico,US,2020-03-27,79.0,3.0,735
31645,Puerto Rico,US,2020-03-28,100.0,3.0,669
31646,Puerto Rico,US,2020-03-29,127.0,3.0,572
31647,Puerto Rico,US,2020-03-30,174.0,6.0,558
31648,Puerto Rico,US,2020-03-31,239.0,8.0,578
31649,Puerto Rico,US,2020-04-01,286.0,11.0,540
31650,Puerto Rico,US,2020-04-02,316.0,12.0,558
31651,Puerto Rico,US,2020-04-03,316.0,15.0,540
31652,Puerto Rico,US,2020-04-04,452.0,18.0,467
31653,Puerto Rico,US,2020-04-05,475.0,20.0,466
31654,Puerto Rico,US,2020-04-06,513.0,21.0,482
31655,Puerto Rico,US,2020-04-07,573.0,23.0,472
31656,Puerto Rico,US,2020-04-08,620.0,24.0,468
31657,Puerto Rico,US,2020-04-09,683.0,33.0,458
31658,Puerto Rico,US,2020-04-10,725.0,39.0,416
31659,Puerto Rico,US,2020-04-11,788.0,42.0,0
31660,Puerto Rico,US,2020-04-12,897.0,44.0,0
31661,Puerto Rico,US,2020-04-13,903.0,45.0,426
31693,Rhode Island,US,2020-01-22,0.0,0.0,2213
31694,Rhode Island,US,2020-01-23,0.0,0.0,2379
31695,Rhode Island,US,2020-01-24,0.0,0.0,2463
31696,Rhode Island,US,2020-01-25,0.0,0.0,2538
31697,Rhode Island,US,2020-01-26,0.0,0.0,2362
31698,Rhode Island,US,2020-01-27,0.0,0.0,2404
31699,Rhode Island,US,2020-01-28,0.0,0.0,2213
31700,Rhode Island,US,2020-01-29,0.0,0.0,2226
31701,Rhode Island,US,2020-01-30,0.0,0.0,2353
31702,Rhode Island,US,2020-01-31,0.0,0.0,0
31703,Rhode Island,US,2020-02-01,0.0,0.0,2540
31704,Rhode Island,US,2020-02-02,0.0,0.0,2313
31705,Rhode Island,US,2020-02-03,0.0,0.0,2371
31706,Rhode Island,US,2020-02-04,0.0,0.0,2247
31707,Rhode Island,US,2020-02-05,0.0,0.0,2149
31708,Rhode Island,US,2020-02-06,0.0,0.0,2267
31709,Rhode Island,US,2020-02-07,0.0,0.0,2277
31710,Rhode Island,US,2020-02-08,0.0,0.0,2513
31711,Rhode Island,US,2020-02-09,0.0,0.0,2287
31712,Rhode Island,US,2020-02-10,0.0,0.0,2287
31713,Rhode Island,US,2020-02-11,0.0,0.0,2162
31714,Rhode Island,US,2020-02-12,0.0,0.0,2164
31715,Rhode Island,US,2020-02-13,0.0,0.0,2317
31716,Rhode Island,US,2020-02-14,0.0,0.0,2467
31717,Rhode Island,US,2020-02-15,0.0,0.0,2614
31718,Rhode Island,US,2020-02-16,0.0,0.0,2391
31719,Rhode Island,US,2020-02-17,0.0,0.0,2404
31720,Rhode Island,US,2020-02-18,0.0,0.0,2319
31721,Rhode Island,US,2020-02-19,0.0,0.0,2262
31722,Rhode Island,US,2020-02-20,0.0,0.0,0
31723,Rhode Island,US,2020-02-21,0.0,0.0,2446
31724,Rhode Island,US,2020-02-22,0.0,0.0,2592
31725,Rhode Island,US,2020-02-23,0.0,0.0,2479
31726,Rhode Island,US,2020-02-24,0.0,0.0,2391
31727,Rhode Island,US,2020-02-25,0.0,0.0,2319
31728,Rhode Island,US,2020-02-26,0.0,0.0,2246
31729,Rhode Island,US,2020-02-27,0.0,0.0,2337
31730,Rhode Island,US,2020-02-28,0.0,0.0,2418
31731,Rhode Island,US,2020-02-29,0.0,0.0,2639
31732,Rhode Island,US,2020-03-01,0.0,0.0,2433
31733,Rhode Island,US,2020-03-02,0.0,0.0,2402
31734,Rhode Island,US,2020-03-03,0.0,0.0,2333
31735,Rhode Island,US,2020-03-04,0.0,0.0,2270
31736,Rhode Island,US,2020-03-05,0.0,0.0,2433
31737,Rhode Island,US,2020-03-06,0.0,0.0,2481
31738,Rhode Island,US,2020-03-07,0.0,0.0,2683
31739,Rhode Island,US,2020-03-08,0.0,0.0,2514
31740,Rhode Island,US,2020-03-09,0.0,0.0,2417
31741,Rhode Island,US,2020-03-10,3.0,0.0,2329
31742,Rhode Island,US,2020-03-11,5.0,0.0,2298
31743,Rhode Island,US,2020-03-12,5.0,0.0,2413
31744,Rhode Island,US,2020-03-13,14.0,0.0,2506
31745,Rhode Island,US,2020-03-14,20.0,0.0,2738
31746,Rhode Island,US,2020-03-15,20.0,0.0,2384
31747,Rhode Island,US,2020-03-16,21.0,0.0,2301
31748,Rhode Island,US,2020-03-17,23.0,0.0,2098
31749,Rhode Island,US,2020-03-18,33.0,0.0,1946
31750,Rhode Island,US,2020-03-19,44.0,0.0,1938
31751,Rhode Island,US,2020-03-20,54.0,0.0,1854
31752,Rhode Island,US,2020-03-21,66.0,0.0,1897
31753,Rhode Island,US,2020-03-22,83.0,0.0,1518
31754,Rhode Island,US,2020-03-23,106.0,0.0,1210
31755,Rhode Island,US,2020-03-24,124.0,0.0,1032
31756,Rhode Island,US,2020-03-25,132.0,0.0,880
31757,Rhode Island,US,2020-03-26,165.0,0.0,792
31758,Rhode Island,US,2020-03-27,203.0,0.0,735
31759,Rhode Island,US,2020-03-28,239.0,2.0,669
31760,Rhode Island,US,2020-03-29,294.0,3.0,572
31761,Rhode Island,US,2020-03-30,408.0,4.0,558
31762,Rhode Island,US,2020-03-31,488.0,8.0,578
31763,Rhode Island,US,2020-04-01,566.0,10.0,540
31764,Rhode Island,US,2020-04-02,645.0,12.0,558
31765,Rhode Island,US,2020-04-03,711.0,14.0,540
31766,Rhode Island,US,2020-04-04,806.0,17.0,467
31767,Rhode Island,US,2020-04-05,922.0,25.0,466
31768,Rhode Island,US,2020-04-06,1082.0,27.0,482
31769,Rhode Island,US,2020-04-07,1229.0,30.0,472
31770,Rhode Island,US,2020-04-08,1450.0,35.0,468
31771,Rhode Island,US,2020-04-09,1727.0,43.0,458
31772,Rhode Island,US,2020-04-10,1727.0,43.0,416
31773,Rhode Island,US,2020-04-11,2349.0,56.0,0
31774,Rhode Island,US,2020-04-12,2665.0,63.0,0
31775,Rhode Island,US,2020-04-13,2665.0,63.0,426
31807,South Carolina,US,2020-01-22,0.0,0.0,2213
31808,South Carolina,US,2020-01-23,0.0,0.0,2379
31809,South Carolina,US,2020-01-24,0.0,0.0,2463
31810,South Carolina,US,2020-01-25,0.0,0.0,2538
31811,South Carolina,US,2020-01-26,0.0,0.0,2362
31812,South Carolina,US,2020-01-27,0.0,0.0,2404
31813,South Carolina,US,2020-01-28,0.0,0.0,2213
31814,South Carolina,US,2020-01-29,0.0,0.0,2226
31815,South Carolina,US,2020-01-30,0.0,0.0,2353
31816,South Carolina,US,2020-01-31,0.0,0.0,0
31817,South Carolina,US,2020-02-01,0.0,0.0,2540
31818,South Carolina,US,2020-02-02,0.0,0.0,2313
31819,South Carolina,US,2020-02-03,0.0,0.0,2371
31820,South Carolina,US,2020-02-04,0.0,0.0,2247
31821,South Carolina,US,2020-02-05,0.0,0.0,2149
31822,South Carolina,US,2020-02-06,0.0,0.0,2267
31823,South Carolina,US,2020-02-07,0.0,0.0,2277
31824,South Carolina,US,2020-02-08,0.0,0.0,2513
31825,South Carolina,US,2020-02-09,0.0,0.0,2287
31826,South Carolina,US,2020-02-10,0.0,0.0,2287
31827,South Carolina,US,2020-02-11,0.0,0.0,2162
31828,South Carolina,US,2020-02-12,0.0,0.0,2164
31829,South Carolina,US,2020-02-13,0.0,0.0,2317
31830,South Carolina,US,2020-02-14,0.0,0.0,2467
31831,South Carolina,US,2020-02-15,0.0,0.0,2614
31832,South Carolina,US,2020-02-16,0.0,0.0,2391
31833,South Carolina,US,2020-02-17,0.0,0.0,2404
31834,South Carolina,US,2020-02-18,0.0,0.0,2319
31835,South Carolina,US,2020-02-19,0.0,0.0,2262
31836,South Carolina,US,2020-02-20,0.0,0.0,0
31837,South Carolina,US,2020-02-21,0.0,0.0,2446
31838,South Carolina,US,2020-02-22,0.0,0.0,2592
31839,South Carolina,US,2020-02-23,0.0,0.0,2479
31840,South Carolina,US,2020-02-24,0.0,0.0,2391
31841,South Carolina,US,2020-02-25,0.0,0.0,2319
31842,South Carolina,US,2020-02-26,0.0,0.0,2246
31843,South Carolina,US,2020-02-27,0.0,0.0,2337
31844,South Carolina,US,2020-02-28,0.0,0.0,2418
31845,South Carolina,US,2020-02-29,0.0,0.0,2639
31846,South Carolina,US,2020-03-01,0.0,0.0,2433
31847,South Carolina,US,2020-03-02,0.0,0.0,2402
31848,South Carolina,US,2020-03-03,0.0,0.0,2333
31849,South Carolina,US,2020-03-04,0.0,0.0,2270
31850,South Carolina,US,2020-03-05,0.0,0.0,2433
31851,South Carolina,US,2020-03-06,0.0,0.0,2481
31852,South Carolina,US,2020-03-07,0.0,0.0,2683
31853,South Carolina,US,2020-03-08,0.0,0.0,2514
31854,South Carolina,US,2020-03-09,0.0,0.0,2417
31855,South Carolina,US,2020-03-10,7.0,0.0,2329
31856,South Carolina,US,2020-03-11,10.0,0.0,2298
31857,South Carolina,US,2020-03-12,12.0,0.0,2413
31858,South Carolina,US,2020-03-13,13.0,0.0,2506
31859,South Carolina,US,2020-03-14,19.0,0.0,2738
31860,South Carolina,US,2020-03-15,28.0,0.0,2384
31861,South Carolina,US,2020-03-16,33.0,1.0,2301
31862,South Carolina,US,2020-03-17,47.0,1.0,2098
31863,South Carolina,US,2020-03-18,47.0,1.0,1946
31864,South Carolina,US,2020-03-19,81.0,1.0,1938
31865,South Carolina,US,2020-03-20,126.0,1.0,1854
31866,South Carolina,US,2020-03-21,171.0,3.0,1897
31867,South Carolina,US,2020-03-22,196.0,3.0,1518
31868,South Carolina,US,2020-03-23,298.0,5.0,1210
31869,South Carolina,US,2020-03-24,342.0,5.0,1032
31870,South Carolina,US,2020-03-25,424.0,7.0,880
31871,South Carolina,US,2020-03-26,424.0,9.0,792
31872,South Carolina,US,2020-03-27,542.0,13.0,735
31873,South Carolina,US,2020-03-28,660.0,15.0,669
31874,South Carolina,US,2020-03-29,774.0,16.0,572
31875,South Carolina,US,2020-03-30,925.0,18.0,558
31876,South Carolina,US,2020-03-31,1083.0,22.0,578
31877,South Carolina,US,2020-04-01,1293.0,26.0,540
31878,South Carolina,US,2020-04-02,1554.0,31.0,558
31879,South Carolina,US,2020-04-03,1700.0,34.0,540
31880,South Carolina,US,2020-04-04,1917.0,40.0,467
31881,South Carolina,US,2020-04-05,2049.0,44.0,466
31882,South Carolina,US,2020-04-06,2232.0,48.0,482
31883,South Carolina,US,2020-04-07,2417.0,51.0,472
31884,South Carolina,US,2020-04-08,2417.0,51.0,468
31885,South Carolina,US,2020-04-09,2793.0,67.0,458
31886,South Carolina,US,2020-04-10,3067.0,72.0,416
31887,South Carolina,US,2020-04-11,3211.0,80.0,0
31888,South Carolina,US,2020-04-12,3320.0,82.0,0
31889,South Carolina,US,2020-04-13,3391.0,82.0,426
31921,South Dakota,US,2020-01-22,0.0,0.0,2213
31922,South Dakota,US,2020-01-23,0.0,0.0,2379
31923,South Dakota,US,2020-01-24,0.0,0.0,2463
31924,South Dakota,US,2020-01-25,0.0,0.0,2538
31925,South Dakota,US,2020-01-26,0.0,0.0,2362
31926,South Dakota,US,2020-01-27,0.0,0.0,2404
31927,South Dakota,US,2020-01-28,0.0,0.0,2213
31928,South Dakota,US,2020-01-29,0.0,0.0,2226
31929,South Dakota,US,2020-01-30,0.0,0.0,2353
31930,South Dakota,US,2020-01-31,0.0,0.0,0
31931,South Dakota,US,2020-02-01,0.0,0.0,2540
31932,South Dakota,US,2020-02-02,0.0,0.0,2313
31933,South Dakota,US,2020-02-03,0.0,0.0,2371
31934,South Dakota,US,2020-02-04,0.0,0.0,2247
31935,South Dakota,US,2020-02-05,0.0,0.0,2149
31936,South Dakota,US,2020-02-06,0.0,0.0,2267
31937,South Dakota,US,2020-02-07,0.0,0.0,2277
31938,South Dakota,US,2020-02-08,0.0,0.0,2513
31939,South Dakota,US,2020-02-09,0.0,0.0,2287
31940,South Dakota,US,2020-02-10,0.0,0.0,2287
31941,South Dakota,US,2020-02-11,0.0,0.0,2162
31942,South Dakota,US,2020-02-12,0.0,0.0,2164
31943,South Dakota,US,2020-02-13,0.0,0.0,2317
31944,South Dakota,US,2020-02-14,0.0,0.0,2467
31945,South Dakota,US,2020-02-15,0.0,0.0,2614
31946,South Dakota,US,2020-02-16,0.0,0.0,2391
31947,South Dakota,US,2020-02-17,0.0,0.0,2404
31948,South Dakota,US,2020-02-18,0.0,0.0,2319
31949,South Dakota,US,2020-02-19,0.0,0.0,2262
31950,South Dakota,US,2020-02-20,0.0,0.0,0
31951,South Dakota,US,2020-02-21,0.0,0.0,2446
31952,South Dakota,US,2020-02-22,0.0,0.0,2592
31953,South Dakota,US,2020-02-23,0.0,0.0,2479
31954,South Dakota,US,2020-02-24,0.0,0.0,2391
31955,South Dakota,US,2020-02-25,0.0,0.0,2319
31956,South Dakota,US,2020-02-26,0.0,0.0,2246
31957,South Dakota,US,2020-02-27,0.0,0.0,2337
31958,South Dakota,US,2020-02-28,0.0,0.0,2418
31959,South Dakota,US,2020-02-29,0.0,0.0,2639
31960,South Dakota,US,2020-03-01,0.0,0.0,2433
31961,South Dakota,US,2020-03-02,0.0,0.0,2402
31962,South Dakota,US,2020-03-03,0.0,0.0,2333
31963,South Dakota,US,2020-03-04,0.0,0.0,2270
31964,South Dakota,US,2020-03-05,0.0,0.0,2433
31965,South Dakota,US,2020-03-06,0.0,0.0,2481
31966,South Dakota,US,2020-03-07,0.0,0.0,2683
31967,South Dakota,US,2020-03-08,0.0,0.0,2514
31968,South Dakota,US,2020-03-09,0.0,0.0,2417
31969,South Dakota,US,2020-03-10,0.0,0.0,2329
31970,South Dakota,US,2020-03-11,8.0,1.0,2298
31971,South Dakota,US,2020-03-12,8.0,1.0,2413
31972,South Dakota,US,2020-03-13,8.0,1.0,2506
31973,South Dakota,US,2020-03-14,9.0,1.0,2738
31974,South Dakota,US,2020-03-15,9.0,1.0,2384
31975,South Dakota,US,2020-03-16,10.0,1.0,2301
31976,South Dakota,US,2020-03-17,11.0,1.0,2098
31977,South Dakota,US,2020-03-18,11.0,1.0,1946
31978,South Dakota,US,2020-03-19,11.0,1.0,1938
31979,South Dakota,US,2020-03-20,14.0,1.0,1854
